Name,Label,k-fold,Label_enc,Duration
hindi_0036.wav,hi,0,0,5
odiya_s01_592.wav,in-en,0,1,5
arctic_a0420.wav,in-en,0,1,5
hindi_1108.wav,hi,0,0,6
hindi_0658.wav,hi,0,0,7
odiya_s01_471.wav,in-en,0,1,4
hindi_0121.wav,hi,0,0,8
hindi_0880.wav,hi,0,0,5
hindi_1154.wav,hi,0,0,6
odiya_s01_203.wav,in-en,0,1,5
telugu_s02_190.wav,in-en,0,1,5
hindi_0871.wav,hi,0,0,6
hindi_0002.wav,hi,0,0,8
telugu_s02_421.wav,in-en,0,1,5
common_voice_hi_23828667.wav,hi,0,0,4
telugu_s02_375.wav,in-en,0,1,4
hindi_0132.wav,hi,0,0,6
arctic_a0294.wav,in-en,0,1,3
telugu_s02_144.wav,in-en,0,1,5
common_voice_hi_23844535.wav,hi,0,0,9
hindi_1101.wav,hi,0,0,5
common_voice_hi_23833603.wav,hi,0,0,3
hindi_0777.wav,hi,0,0,7
hindi_0199.wav,hi,0,0,5
hindi_1033.wav,hi,0,0,6
hindi_0185.wav,hi,0,0,7
hindi_0028.wav,hi,0,0,7
arctic_a0476.wav,in-en,0,1,3
hindi_1000.wav,hi,0,0,7
odiya_s01_517.wav,in-en,0,1,4
odiya_s01_093.wav,in-en,0,1,5
odiya_s01_434.wav,in-en,0,1,4
arctic_a0553.wav,in-en,0,1,3
odiya_s01_645.wav,in-en,0,1,5
hindi_0511.wav,hi,0,0,7
telugu_s02_129.wav,in-en,0,1,5
common_voice_hi_23849380.wav,hi,0,0,4
hindi_0476.wav,hi,0,0,6
telugu_s02_423.wav,in-en,0,1,3
telugu_s02_472.wav,in-en,0,1,5
hindi_1030.wav,hi,0,0,7
odiya_s01_452.wav,in-en,0,1,4
odiya_s01_370.wav,in-en,0,1,5
arctic_a0450.wav,in-en,0,1,3
hindi_0322.wav,hi,0,0,5
hindi_0137.wav,hi,0,0,6
telugu_s02_199.wav,in-en,1,1,4
hindi_1024.wav,hi,0,0,6
arctic_a0508.wav,in-en,1,1,4
telugu_s02_600.wav,in-en,1,1,5
common_voice_hi_23847550.wav,hi,0,0,3
hindi_0552.wav,hi,0,0,6
odiya_s01_040.wav,in-en,1,1,5
arctic_a0434.wav,in-en,1,1,3
telugu_s02_561.wav,in-en,1,1,4
hindi_0192.wav,hi,0,0,6
odiya_s01_021.wav,in-en,1,1,5
common_voice_hi_24016297.wav,hi,0,0,7
hindi_0722.wav,hi,0,0,8
hindi_1111.wav,hi,0,0,5
odiya_s01_221.wav,in-en,1,1,5
hindi_1071.wav,hi,0,0,4
common_voice_hi_23844512.wav,hi,0,0,6
arctic_a0139.wav,in-en,1,1,5
common_voice_hi_23809926.wav,hi,0,0,4
common_voice_hi_23833317.wav,hi,0,0,3
hindi_0987.wav,hi,0,0,6
hindi_0140.wav,hi,0,0,8
hindi_1081.wav,hi,0,0,6
hindi_1158.wav,hi,0,0,5
hindi_0298.wav,hi,0,0,8
common_voice_hi_24026447.wav,hi,0,0,5
telugu_s02_154.wav,in-en,1,1,4
odiya_s01_421.wav,in-en,1,1,4
telugu_s02_312.wav,in-en,1,1,5
hindi_0341.wav,hi,0,0,7
odiya_s01_402.wav,in-en,1,1,5
common_voice_hi_24026281.wav,hi,0,0,6
telugu_s02_243.wav,in-en,1,1,5
telugu_s02_035.wav,in-en,1,1,5
hindi_0799.wav,hi,1,0,5
telugu_s02_206.wav,in-en,1,1,4
odiya_s01_527.wav,in-en,1,1,4
telugu_s02_465.wav,in-en,1,1,5
hindi_0221.wav,hi,1,0,6
hindi_1036.wav,hi,1,0,6
odiya_s01_017.wav,in-en,1,1,5
odiya_s01_745.wav,in-en,1,1,5
hindi_1174.wav,hi,1,0,8
arctic_a0441.wav,in-en,1,1,4
hindi_0604.wav,hi,1,0,6
hindi_0923.wav,hi,1,0,5
hindi_0767.wav,hi,1,0,5
hindi_0422.wav,hi,1,0,6
arctic_a0350.wav,in-en,1,1,4
hindi_0474.wav,hi,1,0,5
common_voice_hi_24026515.wav,hi,1,0,4
odiya_s01_247.wav,in-en,1,1,4
telugu_s02_559.wav,in-en,1,1,4
hindi_0811.wav,hi,1,0,6
odiya_s01_410.wav,in-en,1,1,5
telugu_s02_188.wav,in-en,1,1,5
telugu_s02_714.wav,in-en,1,1,4
hindi_0057.wav,hi,1,0,7
odiya_s01_646.wav,in-en,1,1,4
hindi_0512.wav,hi,1,0,8
arctic_a0398.wav,in-en,1,1,4
hindi_1176.wav,hi,1,0,6
arctic_a0587.wav,in-en,1,1,3
hindi_0668.wav,hi,1,0,7
telugu_s02_512.wav,in-en,1,1,5
telugu_s02_323.wav,in-en,1,1,5
telugu_s02_076.wav,in-en,1,1,4
hindi_0312.wav,hi,1,0,6
arctic_a0179.wav,in-en,1,1,3
common_voice_hi_23828699.wav,hi,1,0,4
common_voice_hi_23830518.wav,hi,1,0,3
odiya_s01_281.wav,in-en,1,1,5
odiya_s01_184.wav,in-en,1,1,5
arctic_a0427.wav,in-en,1,1,3
odiya_s01_619.wav,in-en,1,1,5
common_voice_hi_24038976.wav,hi,1,0,4
odiya_s01_263.wav,in-en,1,1,4
telugu_s02_690.wav,in-en,1,1,4
arctic_a0410.wav,in-en,1,1,3
telugu_s02_722.wav,in-en,1,1,5
hindi_1072.wav,hi,1,0,5
telugu_s02_586.wav,in-en,1,1,5
odiya_s01_205.wav,in-en,1,1,5
hindi_0687.wav,hi,1,0,5
telugu_s02_015.wav,in-en,1,1,5
hindi_0301.wav,hi,1,0,4
hindi_0290.wav,hi,1,0,5
odiya_s01_186.wav,in-en,1,1,5
odiya_s01_168.wav,in-en,1,1,5
odiya_s01_360.wav,in-en,1,1,5
telugu_s02_139.wav,in-en,1,1,5
hindi_1115.wav,hi,1,0,6
arctic_a0289.wav,in-en,1,1,4
telugu_s02_112.wav,in-en,1,1,4
hindi_0173.wav,hi,1,0,7
arctic_a0210.wav,in-en,1,1,3
common_voice_hi_23832725.wav,hi,1,0,6
hindi_0161.wav,hi,1,0,5
odiya_s01_111.wav,in-en,1,1,4
telugu_s02_516.wav,in-en,1,1,5
arctic_a0084.wav,in-en,1,1,5
arctic_a0560.wav,in-en,1,1,4
hindi_0284.wav,hi,1,0,7
odiya_s01_206.wav,in-en,1,1,4
telugu_s02_748.wav,in-en,1,1,6
telugu_s02_262.wav,in-en,1,1,4
telugu_s02_424.wav,in-en,1,1,5
hindi_0081.wav,hi,1,0,7
telugu_s02_097.wav,in-en,1,1,5
hindi_0547.wav,hi,1,0,6
arctic_a0505.wav,in-en,1,1,3
hindi_0597.wav,hi,1,0,7
arctic_a0422.wav,in-en,1,1,4
hindi_1195.wav,hi,1,0,7
odiya_s01_059.wav,in-en,1,1,5
arctic_a0464.wav,in-en,1,1,5
arctic_a0425.wav,in-en,1,1,4
hindi_0477.wav,hi,1,0,7
telugu_s02_098.wav,in-en,1,1,4
telugu_s02_509.wav,in-en,1,1,4
arctic_a0237.wav,in-en,1,1,3
common_voice_hi_23830502.wav,hi,1,0,4
hindi_0569.wav,hi,1,0,7
telugu_s02_741.wav,in-en,1,1,4
hindi_1194.wav,hi,1,0,7
hindi_0080.wav,hi,1,0,9
common_voice_hi_23839871.wav,hi,1,0,4
common_voice_hi_23852752.wav,hi,1,0,3
hindi_0382.wav,hi,1,0,6
odiya_s01_590.wav,in-en,1,1,5
telugu_s02_521.wav,in-en,1,1,5
arctic_a0332.wav,in-en,1,1,5
common_voice_hi_24026220.wav,hi,1,0,5
telugu_s02_484.wav,in-en,1,1,5
hindi_0198.wav,hi,1,0,8
hindi_0118.wav,hi,1,0,5
odiya_s01_271.wav,in-en,1,1,5
hindi_0106.wav,hi,1,0,7
hindi_0228.wav,hi,1,0,5
hindi_1045.wav,hi,1,0,6
hindi_0190.wav,hi,1,0,7
hindi_0496.wav,hi,1,0,7
arctic_a0423.wav,in-en,1,1,3
odiya_s01_640.wav,in-en,1,1,5
hindi_1126.wav,hi,1,0,6
telugu_s02_165.wav,in-en,1,1,5
odiya_s01_036.wav,in-en,1,1,5
hindi_0459.wav,hi,1,0,6
telugu_s02_049.wav,in-en,1,1,4
telugu_s02_688.wav,in-en,1,1,10
common_voice_hi_23964494.wav,hi,1,0,4
hindi_0816.wav,hi,1,0,6
common_voice_hi_24002515.wav,hi,1,0,4
hindi_1096.wav,hi,1,0,7
common_voice_hi_23809711.wav,hi,1,0,4
hindi_0321.wav,hi,1,0,7
odiya_s01_315.wav,in-en,1,1,5
arctic_a0375.wav,in-en,1,1,6
hindi_0124.wav,hi,1,0,5
common_voice_hi_23832955.wav,hi,1,0,4
odiya_s01_219.wav,in-en,1,1,5
arctic_a0483.wav,in-en,1,1,4
arctic_a0285.wav,in-en,1,1,4
odiya_s01_515.wav,in-en,1,1,5
arctic_a0584.wav,in-en,1,1,3
hindi_0639.wav,hi,1,0,6
arctic_a0029.wav,in-en,1,1,3
odiya_s01_672.wav,in-en,1,1,5
hindi_0444.wav,hi,1,0,6
telugu_s02_320.wav,in-en,1,1,5
telugu_s02_031.wav,in-en,1,1,5
arctic_a0016.wav,in-en,1,1,4
odiya_s01_244.wav,in-en,1,1,4
hindi_0670.wav,hi,1,0,6
hindi_0966.wav,hi,1,0,6
arctic_a0227.wav,in-en,1,1,3
odiya_s01_282.wav,in-en,1,1,5
hindi_0563.wav,hi,1,0,6
hindi_0076.wav,hi,1,0,6
telugu_s02_552.wav,in-en,1,1,5
common_voice_hi_23827791.wav,hi,1,0,5
hindi_0147.wav,hi,1,0,5
telugu_s02_247.wav,in-en,1,1,5
common_voice_hi_23830801.wav,hi,1,0,4
hindi_0418.wav,hi,1,0,8
arctic_a0184.wav,in-en,1,1,3
arctic_a0361.wav,in-en,1,1,4
common_voice_hi_23852748.wav,hi,1,0,8
odiya_s01_746.wav,in-en,1,1,6
hindi_0677.wav,hi,1,0,8
odiya_s01_418.wav,in-en,1,1,5
hindi_0332.wav,hi,1,0,6
hindi_0577.wav,hi,1,0,6
arctic_a0308.wav,in-en,1,1,4
odiya_s01_653.wav,in-en,1,1,4
hindi_0155.wav,hi,1,0,6
odiya_s01_089.wav,in-en,1,1,4
telugu_s02_675.wav,in-en,1,1,5
telugu_s02_074.wav,in-en,1,1,5
telugu_s02_218.wav,in-en,1,1,5
odiya_s01_707.wav,in-en,1,1,4
common_voice_hi_24026241.wav,hi,1,0,3
odiya_s01_604.wav,in-en,1,1,5
odiya_s01_427.wav,in-en,1,1,4
odiya_s01_499.wav,in-en,1,1,4
telugu_s02_546.wav,in-en,1,1,5
hindi_0862.wav,hi,1,0,6
odiya_s01_063.wav,in-en,1,1,4
common_voice_hi_23964502.wav,hi,1,0,3
hindi_0734.wav,hi,1,0,5
odiya_s01_170.wav,in-en,1,1,4
telugu_s02_560.wav,in-en,1,1,5
hindi_0064.wav,hi,1,0,5
common_voice_hi_24026210.wav,hi,1,0,4
hindi_0012.wav,hi,1,0,7
common_voice_hi_24026315.wav,hi,1,0,5
hindi_0992.wav,hi,1,0,6
hindi_0366.wav,hi,1,0,5
telugu_s02_283.wav,in-en,1,1,5
hindi_0723.wav,hi,1,0,5
arctic_a0297.wav,in-en,1,1,3
telugu_s02_073.wav,in-en,1,1,5
telugu_s02_359.wav,in-en,1,1,4
hindi_0532.wav,hi,1,0,5
hindi_0636.wav,hi,1,0,6
hindi_0491.wav,hi,1,0,5
odiya_s01_044.wav,in-en,1,1,4
arctic_a0300.wav,in-en,1,1,4
telugu_s02_667.wav,in-en,1,1,5
odiya_s01_314.wav,in-en,1,1,5
odiya_s01_659.wav,in-en,1,1,5
odiya_s01_484.wav,in-en,1,1,5
odiya_s01_218.wav,in-en,1,1,4
common_voice_hi_24028171.wav,hi,1,0,5
hindi_0715.wav,hi,1,0,5
common_voice_hi_23849318.wav,hi,1,0,3
odiya_s01_700.wav,in-en,1,1,5
telugu_s02_583.wav,in-en,1,1,5
hindi_0433.wav,hi,1,0,6
common_voice_hi_23852761.wav,hi,1,0,3
telugu_s02_123.wav,in-en,1,1,5
hindi_0657.wav,hi,1,0,6
odiya_s01_483.wav,in-en,1,1,5
hindi_0029.wav,hi,1,0,8
common_voice_hi_23847552.wav,hi,1,0,4
telugu_s02_072.wav,in-en,1,1,4
hindi_0164.wav,hi,1,0,9
telugu_s02_491.wav,in-en,1,1,4
hindi_1040.wav,hi,1,0,6
telugu_s02_299.wav,in-en,1,1,4
telugu_s02_470.wav,in-en,1,1,5
hindi_0890.wav,hi,1,0,9
odiya_s01_216.wav,in-en,1,1,4
telugu_s02_595.wav,in-en,1,1,4
hindi_0389.wav,hi,1,0,8
odiya_s01_578.wav,in-en,1,1,4
common_voice_hi_23849314.wav,hi,1,0,4
telugu_s02_080.wav,in-en,1,1,4
hindi_0030.wav,hi,1,0,6
odiya_s01_701.wav,in-en,1,1,4
odiya_s01_406.wav,in-en,1,1,4
hindi_0144.wav,hi,1,0,5
hindi_1156.wav,hi,1,0,6
arctic_a0270.wav,in-en,1,1,3
telugu_s02_305.wav,in-en,1,1,5
telugu_s02_433.wav,in-en,1,1,4
telugu_s02_529.wav,in-en,1,1,4
hindi_0791.wav,hi,1,0,7
hindi_0904.wav,hi,1,0,6
odiya_s01_382.wav,in-en,1,1,5
telugu_s02_180.wav,in-en,1,1,5
hindi_0101.wav,hi,1,0,7
hindi_0498.wav,hi,1,0,7
hindi_0307.wav,hi,1,0,6
hindi_0061.wav,hi,1,0,6
arctic_a0335.wav,in-en,1,1,4
telugu_s02_686.wav,in-en,1,1,5
telugu_s02_535.wav,in-en,1,1,4
common_voice_hi_24026202.wav,hi,1,0,3
odiya_s01_595.wav,in-en,1,1,5
arctic_a0436.wav,in-en,1,1,3
common_voice_hi_23795246.wav,hi,1,0,3
telugu_s02_008.wav,in-en,1,1,4
telugu_s02_042.wav,in-en,1,1,5
telugu_s02_735.wav,in-en,1,1,5
odiya_s01_540.wav,in-en,1,1,4
hindi_1046.wav,hi,1,0,6
odiya_s01_019.wav,in-en,1,1,4
common_voice_hi_23964484.wav,hi,1,0,3
hindi_0520.wav,hi,1,0,6
common_voice_hi_24016299.wav,hi,1,0,3
hindi_0893.wav,hi,1,0,8
telugu_s02_571.wav,in-en,1,1,5
hindi_0225.wav,hi,1,0,6
telugu_s02_006.wav,in-en,1,1,5
hindi_0920.wav,hi,1,0,6
arctic_a0276.wav,in-en,1,1,4
hindi_0481.wav,hi,1,0,7
hindi_0951.wav,hi,1,0,5
hindi_1061.wav,hi,1,0,5
arctic_a0002.wav,in-en,1,1,3
hindi_0367.wav,hi,1,0,5
common_voice_hi_23852815.wav,hi,1,0,4
hindi_0288.wav,hi,1,0,5
hindi_0674.wav,hi,1,0,5
hindi_0716.wav,hi,1,0,7
arctic_a0469.wav,in-en,1,1,3
arctic_a0433.wav,in-en,1,1,4
common_voice_hi_24026239.wav,hi,1,0,6
odiya_s01_307.wav,in-en,1,1,5
arctic_a0501.wav,in-en,1,1,3
common_voice_hi_23849310.wav,hi,1,0,3
hindi_0775.wav,hi,1,0,7
telugu_s02_361.wav,in-en,1,1,5
arctic_a0546.wav,in-en,1,1,4
hindi_1037.wav,hi,1,0,7
hindi_1067.wav,hi,1,0,6
telugu_s02_618.wav,in-en,1,1,5
common_voice_hi_23830525.wav,hi,1,0,4
telugu_s02_253.wav,in-en,1,1,5
hindi_0063.wav,hi,1,0,7
hindi_0605.wav,hi,1,0,6
odiya_s01_441.wav,in-en,1,1,4
odiya_s01_123.wav,in-en,1,1,5
telugu_s02_334.wav,in-en,1,1,5
hindi_0984.wav,hi,1,0,7
common_voice_hi_24026333.wav,hi,1,0,5
telugu_s02_109.wav,in-en,1,1,5
odiya_s01_586.wav,in-en,1,1,5
common_voice_hi_24004902.wav,hi,1,0,6
hindi_1083.wav,hi,1,0,7
common_voice_hi_24026349.wav,hi,1,0,6
hindi_0287.wav,hi,1,0,7
common_voice_hi_24026214.wav,hi,1,0,4
hindi_0260.wav,hi,1,0,7
hindi_0959.wav,hi,1,0,6
common_voice_hi_24026365.wav,hi,1,0,6
odiya_s01_200.wav,in-en,1,1,5
odiya_s01_486.wav,in-en,1,1,5
telugu_s02_591.wav,in-en,1,1,5
telugu_s02_326.wav,in-en,1,1,5
hindi_0097.wav,hi,1,0,6
hindi_0843.wav,hi,1,0,7
odiya_s01_073.wav,in-en,1,1,4
odiya_s01_161.wav,in-en,1,1,4
telugu_s02_602.wav,in-en,1,1,5
telugu_s02_632.wav,in-en,1,1,5
telugu_s02_639.wav,in-en,1,1,4
hindi_0633.wav,hi,1,0,7
odiya_s01_520.wav,in-en,1,1,5
common_voice_hi_24026203.wav,hi,1,0,3
odiya_s01_088.wav,in-en,1,1,5
arctic_a0370.wav,in-en,1,1,3
telugu_s02_143.wav,in-en,1,1,5
hindi_1084.wav,hi,1,0,5
hindi_0232.wav,hi,1,0,5
common_voice_hi_23937575.wav,hi,1,0,7
hindi_0391.wav,hi,1,0,6
hindi_0557.wav,hi,1,0,6
telugu_s02_616.wav,in-en,1,1,4
telugu_s02_482.wav,in-en,1,1,5
odiya_s01_292.wav,in-en,1,1,5
common_voice_hi_23844513.wav,hi,1,0,8
arctic_a0527.wav,in-en,1,1,4
telugu_s02_383.wav,in-en,1,1,4
odiya_s01_104.wav,in-en,1,1,5
hindi_0024.wav,hi,1,0,7
hindi_0145.wav,hi,1,0,4
common_voice_hi_24026465.wav,hi,1,0,8
arctic_a0442.wav,in-en,1,1,3
common_voice_hi_23832738.wav,hi,1,0,4
hindi_1047.wav,hi,1,0,6
hindi_1013.wav,hi,1,0,6
hindi_0917.wav,hi,1,0,8
odiya_s01_692.wav,in-en,1,1,5
common_voice_hi_23976043.wav,hi,1,0,3
common_voice_hi_24026284.wav,hi,1,0,3
telugu_s02_352.wav,in-en,1,1,4
common_voice_hi_24038971.wav,hi,1,0,5
arctic_a0282.wav,in-en,1,1,3
telugu_s02_466.wav,in-en,1,1,5
hindi_0159.wav,hi,1,0,8
hindi_0098.wav,hi,1,0,6
telugu_s02_558.wav,in-en,1,1,4
telugu_s02_684.wav,in-en,1,1,5
arctic_a0537.wav,in-en,1,1,3
odiya_s01_067.wav,in-en,1,1,5
telugu_s02_301.wav,in-en,1,1,4
common_voice_hi_23852766.wav,hi,1,0,4
hindi_0749.wav,hi,1,0,6
telugu_s02_242.wav,in-en,1,1,4
telugu_s02_020.wav,in-en,1,1,4
odiya_s01_580.wav,in-en,1,1,5
telugu_s02_239.wav,in-en,1,1,5
arctic_a0456.wav,in-en,1,1,3
telugu_s02_051.wav,in-en,1,1,5
arctic_a0143.wav,in-en,1,1,3
hindi_0736.wav,hi,1,0,6
hindi_1179.wav,hi,1,0,4
common_voice_hi_23795249.wav,hi,1,0,3
telugu_s02_358.wav,in-en,1,1,9
common_voice_hi_23937561.wav,hi,1,0,3
telugu_s02_313.wav,in-en,1,1,4
telugu_s02_236.wav,in-en,1,1,4
hindi_1078.wav,hi,1,0,5
hindi_0291.wav,hi,1,0,7
hindi_0655.wav,hi,1,0,5
hindi_0938.wav,hi,1,0,5
common_voice_hi_23937565.wav,hi,1,0,5
odiya_s01_493.wav,in-en,1,1,5
common_voice_hi_23830779.wav,hi,1,0,6
common_voice_hi_23852769.wav,hi,1,0,4
odiya_s01_278.wav,in-en,1,1,4
hindi_0969.wav,hi,1,0,7
hindi_0516.wav,hi,1,0,6
hindi_0913.wav,hi,1,0,8
common_voice_hi_24004900.wav,hi,1,0,8
common_voice_hi_23937579.wav,hi,1,0,8
hindi_0574.wav,hi,1,0,6
hindi_0462.wav,hi,1,0,7
telugu_s02_463.wav,in-en,1,1,5
telugu_s02_384.wav,in-en,1,1,5
arctic_a0200.wav,in-en,1,1,3
hindi_0531.wav,hi,1,0,7
odiya_s01_416.wav,in-en,1,1,7
odiya_s01_234.wav,in-en,1,1,5
hindi_1065.wav,hi,1,0,5
hindi_0377.wav,hi,1,0,6
telugu_s02_138.wav,in-en,1,1,5
arctic_a0490.wav,in-en,1,1,3
odiya_s01_007.wav,in-en,1,1,4
hindi_0236.wav,hi,1,0,6
odiya_s01_139.wav,in-en,1,1,5
hindi_1068.wav,hi,1,0,7
telugu_s02_354.wav,in-en,1,1,5
common_voice_hi_24026332.wav,hi,1,0,3
common_voice_hi_23847551.wav,hi,1,0,3
common_voice_hi_23852883.wav,hi,1,0,3
common_voice_hi_23809710.wav,hi,1,0,3
hindi_0338.wav,hi,1,0,8
telugu_s02_160.wav,in-en,1,1,5
common_voice_hi_23976027.wav,hi,1,0,3
arctic_a0152.wav,in-en,1,1,3
hindi_0729.wav,hi,1,0,7
hindi_0850.wav,hi,1,0,9
common_voice_hi_23809931.wav,hi,1,0,4
hindi_0264.wav,hi,1,0,5
telugu_s02_601.wav,in-en,1,1,4
odiya_s01_378.wav,in-en,1,1,4
telugu_s02_411.wav,in-en,1,1,4
hindi_0809.wav,hi,1,0,9
hindi_0254.wav,hi,1,0,6
hindi_0200.wav,hi,1,0,7
arctic_a0013.wav,in-en,1,1,4
hindi_0146.wav,hi,1,0,6
telugu_s02_148.wav,in-en,1,1,9
telugu_s02_473.wav,in-en,1,1,5
telugu_s02_173.wav,in-en,1,1,4
telugu_s02_418.wav,in-en,1,1,9
telugu_s02_449.wav,in-en,1,1,5
telugu_s02_232.wav,in-en,1,1,5
common_voice_hi_23830510.wav,hi,1,0,5
hindi_0903.wav,hi,1,0,8
hindi_0978.wav,hi,1,0,8
common_voice_hi_23796153.wav,hi,1,0,3
odiya_s01_573.wav,in-en,1,1,4
telugu_s02_368.wav,in-en,1,1,4
hindi_0884.wav,hi,1,0,6
common_voice_hi_23849353.wav,hi,1,0,4
arctic_a0178.wav,in-en,1,1,5
hindi_0393.wav,hi,1,0,6
hindi_0692.wav,hi,1,0,7
odiya_s01_329.wav,in-en,1,1,4
telugu_s02_021.wav,in-en,1,1,5
arctic_a0493.wav,in-en,1,1,3
hindi_0326.wav,hi,1,0,6
hindi_1062.wav,hi,1,0,6
telugu_s02_260.wav,in-en,1,1,5
telugu_s02_611.wav,in-en,1,1,5
hindi_0590.wav,hi,1,0,5
hindi_0617.wav,hi,1,0,4
hindi_0610.wav,hi,1,0,9
common_voice_hi_24026212.wav,hi,1,0,6
telugu_s02_297.wav,in-en,1,1,5
arctic_a0507.wav,in-en,1,1,6
odiya_s01_245.wav,in-en,1,1,5
telugu_s02_215.wav,in-en,1,1,5
odiya_s01_162.wav,in-en,1,1,5
hindi_1099.wav,hi,1,0,6
telugu_s02_011.wav,in-en,1,1,5
odiya_s01_525.wav,in-en,1,1,5
odiya_s01_255.wav,in-en,1,1,5
hindi_0386.wav,hi,1,0,6
common_voice_hi_23964473.wav,hi,1,0,4
hindi_0599.wav,hi,1,0,5
arctic_a0344.wav,in-en,1,1,3
hindi_0922.wav,hi,1,0,7
telugu_s02_610.wav,in-en,1,1,5
hindi_0974.wav,hi,1,0,7
telugu_s02_171.wav,in-en,1,1,5
arctic_a0073.wav,in-en,1,1,4
odiya_s01_134.wav,in-en,1,1,5
odiya_s01_053.wav,in-en,1,1,5
odiya_s01_220.wav,in-en,1,1,5
hindi_0096.wav,hi,1,0,6
hindi_0615.wav,hi,1,0,8
odiya_s01_106.wav,in-en,1,1,5
hindi_0956.wav,hi,1,0,7
telugu_s02_696.wav,in-en,1,1,5
telugu_s02_184.wav,in-en,1,1,5
odiya_s01_603.wav,in-en,1,1,5
hindi_1121.wav,hi,1,0,5
hindi_0223.wav,hi,1,0,6
telugu_s02_534.wav,in-en,1,1,4
hindi_0086.wav,hi,1,0,6
telugu_s02_680.wav,in-en,1,1,4
common_voice_hi_23828712.wav,hi,1,0,5
telugu_s02_209.wav,in-en,1,1,4
hindi_1028.wav,hi,1,0,5
hindi_0975.wav,hi,1,0,8
arctic_a0377.wav,in-en,1,1,3
common_voice_hi_23830511.wav,hi,1,0,3
telugu_s02_557.wav,in-en,1,1,5
hindi_1104.wav,hi,1,0,5
hindi_0770.wav,hi,1,0,5
hindi_0836.wav,hi,1,0,7
arctic_a0051.wav,in-en,1,1,4
hindi_0403.wav,hi,1,0,7
hindi_0406.wav,hi,1,0,6
hindi_0415.wav,hi,1,0,5
hindi_0560.wav,hi,1,0,6
odiya_s01_524.wav,in-en,1,1,4
telugu_s02_246.wav,in-en,1,1,4
common_voice_hi_23830499.wav,hi,1,0,6
odiya_s01_320.wav,in-en,1,1,4
hindi_0238.wav,hi,1,0,7
telugu_s02_624.wav,in-en,1,1,5
hindi_0483.wav,hi,1,0,7
odiya_s01_165.wav,in-en,1,1,5
hindi_1185.wav,hi,1,0,6
odiya_s01_513.wav,in-en,1,1,4
odiya_s01_038.wav,in-en,1,1,5
hindi_1031.wav,hi,1,0,6
hindi_1098.wav,hi,1,0,5
hindi_1020.wav,hi,1,0,7
hindi_0542.wav,hi,1,0,7
odiya_s01_521.wav,in-en,1,1,5
telugu_s02_575.wav,in-en,1,1,4
arctic_a0558.wav,in-en,1,1,4
common_voice_hi_24026392.wav,hi,1,0,4
hindi_0234.wav,hi,1,0,7
common_voice_hi_23809936.wav,hi,1,0,7
arctic_a0472.wav,in-en,1,1,6
arctic_a0568.wav,in-en,1,1,3
common_voice_hi_23852756.wav,hi,1,0,5
hindi_0083.wav,hi,1,0,6
common_voice_hi_23833332.wav,hi,1,0,7
odiya_s01_446.wav,in-en,1,1,5
odiya_s01_333.wav,in-en,1,1,5
odiya_s01_115.wav,in-en,1,1,4
odiya_s01_737.wav,in-en,1,1,4
telugu_s02_464.wav,in-en,1,1,4
hindi_0047.wav,hi,1,0,6
hindi_1009.wav,hi,1,0,5
arctic_a0012.wav,in-en,1,1,3
hindi_0635.wav,hi,1,0,7
hindi_0752.wav,hi,1,0,5
odiya_s01_122.wav,in-en,1,1,4
odiya_s01_598.wav,in-en,1,1,4
telugu_s02_347.wav,in-en,1,1,4
hindi_0853.wav,hi,1,0,8
telugu_s02_603.wav,in-en,1,1,4
hindi_1160.wav,hi,1,0,5
odiya_s01_147.wav,in-en,1,1,5
hindi_0110.wav,hi,1,0,7
telugu_s02_731.wav,in-en,1,1,4
arctic_a0358.wav,in-en,1,1,5
odiya_s01_381.wav,in-en,1,1,5
odiya_s01_074.wav,in-en,1,1,5
common_voice_hi_23833331.wav,hi,1,0,4
telugu_s02_725.wav,in-en,1,1,5
hindi_0417.wav,hi,1,0,7
odiya_s01_695.wav,in-en,1,1,5
odiya_s01_084.wav,in-en,1,1,5
odiya_s01_171.wav,in-en,1,1,5
common_voice_hi_23937551.wav,hi,1,0,6
odiya_s01_345.wav,in-en,1,1,5
hindi_0505.wav,hi,1,0,8
arctic_a0026.wav,in-en,1,1,3
hindi_0627.wav,hi,1,0,5
telugu_s02_457.wav,in-en,1,1,4
common_voice_hi_23852763.wav,hi,1,0,4
telugu_s02_539.wav,in-en,1,1,5
telugu_s02_227.wav,in-en,1,1,5
arctic_a0454.wav,in-en,1,1,3
telugu_s02_506.wav,in-en,1,1,5
hindi_0345.wav,hi,1,0,8
hindi_0465.wav,hi,1,0,6
hindi_0961.wav,hi,1,0,5
odiya_s01_403.wav,in-en,1,1,4
arctic_a0224.wav,in-en,1,1,3
arctic_a0023.wav,in-en,1,1,5
hindi_0827.wav,hi,1,0,6
telugu_s02_501.wav,in-en,1,1,5
hindi_0660.wav,hi,1,0,7
hindi_0077.wav,hi,1,0,6
hindi_0564.wav,hi,1,0,7
hindi_0771.wav,hi,1,0,5
odiya_s01_494.wav,in-en,1,1,5
hindi_1112.wav,hi,1,0,6
telugu_s02_203.wav,in-en,1,1,4
common_voice_hi_23937113.wav,hi,1,0,5
hindi_0846.wav,hi,1,0,6
hindi_0798.wav,hi,1,0,5
telugu_s02_640.wav,in-en,1,1,5
arctic_a0269.wav,in-en,1,1,4
hindi_0218.wav,hi,1,0,6
